,NAME,ZCTA,ZIP_TYPE,zip_join_type,PO_NAME,STATE,S1903_C03_015E,S1903_C03_034E
16746,ZCTA5 40056,40056,Zip Code Area,Zip matches ZCTA,Pewee Valley,KY,97656,48816
16747,ZCTA5 40057,40057,Zip Code Area,Zip matches ZCTA,Pleasureville,KY,53295,41806
16748,ZCTA5 40058,40058,Post Office or large volume customer,Zip matches ZCTA,Port Royal,KY,0,0
16749,ZCTA5 40059,40059,Post Office or large volume customer,Spatial join to ZCTA,Harrods Creek,KY,175938,65682
16750,ZCTA5 40059,40059,Zip Code Area,Zip matches ZCTA,Prospect,KY,175938,65682
16751,ZCTA5 40060,40060,Zip Code Area,Zip matches ZCTA,Raywick,KY,46875,41250
16752,ZCTA5 40062,40062,Zip Code Area,Zip matches ZCTA,Saint Francis,KY,43438,0
16753,ZCTA5 40063,40063,Post Office or large volume customer,Zip matches ZCTA,Saint Mary,KY,0,0
16754,ZCTA5 40065,40065,Zip Code Area,Zip matches ZCTA,Shelbyville,KY,79651,28293
16755,ZCTA5 40065,40065,Post Office or large volume customer,Spatial join to ZCTA,Shelbyville,KY,79651,28293
16756,ZCTA5 40067,40067,Zip Code Area,Zip matches ZCTA,Simpsonville,KY,100319,46354
16757,ZCTA5 40068,40068,Zip Code Area,Zip matches ZCTA,Smithfield,KY,79704,35781
16758,ZCTA5 40069,40069,Zip Code Area,Spatial join to ZCTA,Saint Catharine,KY,75018,38333
16759,ZCTA5 40069,40069,Zip Code Area,Zip matches ZCTA,Springfield,KY,75018,38333
16760,ZCTA5 40070,40070,Zip Code Area,Zip matches ZCTA,Sulphur,KY,122813,0
16761,ZCTA5 40071,40071,Zip Code Area,Zip matches ZCTA,Taylorsville,KY,92201,33178
16762,ZCTA5 40075,40075,Zip Code Area,Zip matches ZCTA,Turners Station,KY,59333,0
16763,ZCTA5 40076,40076,Zip Code Area,Zip matches ZCTA,Waddy,KY,84276,32208
16764,ZCTA5 40077,40077,Zip Code Area,Zip matches ZCTA,Westport,KY,94000,26958
16765,ZCTA5 40078,40078,Zip Code Area,Zip matches ZCTA,Willisburg,KY,65313,25952
16766,ZCTA5 40104,40104,Zip Code Area,Zip matches ZCTA,Battletown,KY,85417,54226
16767,ZCTA5 40107,40107,Zip Code Area,Zip matches ZCTA,Boston,KY,82742,30000
16768,ZCTA5 40108,40108,Zip Code Area,Zip matches ZCTA,Brandenburg,KY,84194,32225
16769,ZCTA5 40109,40109,Zip Code Area,Zip matches ZCTA,Brooks,KY,69010,60401
16770,ZCTA5 40110,40110,Post Office or large volume customer,Zip matches ZCTA,Clermont,KY,0,0
16771,ZCTA5 40111,40111,Zip Code Area,Zip matches ZCTA,Cloverport,KY,49145,15909
16772,ZCTA5 40115,40115,Zip Code Area,Zip matches ZCTA,Custer,KY,59000,42813
16773,ZCTA5 40117,40117,Zip Code Area,Zip matches ZCTA,Ekron,KY,61438,45466
16774,ZCTA5 40118,40118,Zip Code Area,Zip matches ZCTA,Fairdale,KY,54453,35404
16775,ZCTA5 40119,40119,Zip Code Area,Zip matches ZCTA,Falls of Rough,KY,71927,31875
16776,ZCTA5 40119,40119,Post Office or large volume customer,Spatial join to ZCTA,Mc Quady,KY,71927,31875
16777,ZCTA5 40121,40121,Zip Code Area,Zip matches ZCTA,Fort Knox,KY,66583,46719
16778,ZCTA5 40121,40121,Post Office or large volume customer,Spatial join to ZCTA,Fort Knox,KY,66583,46719
16779,ZCTA5 40140,40140,Zip Code Area,Zip matches ZCTA,Garfield,KY,0,0
16780,ZCTA5 40142,40142,Zip Code Area,Zip matches ZCTA,Guston,KY,79840,38977
16781,ZCTA5 40143,40143,Zip Code Area,Zip matches ZCTA,Hardinsburg,KY,71875,29777
16782,ZCTA5 40144,40144,Zip Code Area,Zip matches ZCTA,Harned,KY,72115,33190
16783,ZCTA5 40145,40145,Zip Code Area,Zip matches ZCTA,Hudson,KY,46250,0
16784,ZCTA5 40146,40146,Zip Code Area,Zip matches ZCTA,Irvington,KY,51397,19417
16785,ZCTA5 40150,40150,Zip Code Area,Zip matches ZCTA,Lebanon Junction,KY,56250,30227
16786,ZCTA5 40152,40152,Zip Code Area,Zip matches ZCTA,Mc Daniels,KY,95781,0
16787,ZCTA5 40155,40155,Zip Code Area,Zip matches ZCTA,Muldraugh,KY,51706,20956
16788,ZCTA5 40157,40157,Zip Code Area,Zip matches ZCTA,Payneville,KY,97857,36667
16789,ZCTA5 40160,40160,Post Office or large volume customer,Spatial join to ZCTA,Radcliff,KY,54742,36967
16790,ZCTA5 40160,40160,Zip Code Area,Zip matches ZCTA,Radcliff,KY,54742,36967
16791,ZCTA5 40161,40161,Zip Code Area,Zip matches ZCTA,Rhodelia,KY,0,47083
16792,ZCTA5 40162,40162,Zip Code Area,Zip matches ZCTA,Rineyville,KY,81853,40500
16793,ZCTA5 40165,40165,Zip Code Area,Zip matches ZCTA,Shepherdsville,KY,74486,34429
16794,ZCTA5 40165,40165,Post Office or large volume customer,Spatial join to ZCTA,Shepherdsville,KY,74486,34429
16795,ZCTA5 40170,40170,Zip Code Area,Zip matches ZCTA,Stephensport,KY,66694,0
16796,ZCTA5 40171,40171,Zip Code Area,Zip matches ZCTA,Union Star,KY,0,15469
16797,ZCTA5 40175,40175,Zip Code Area,Zip matches ZCTA,Vine Grove,KY,76100,37596
16798,ZCTA5 40176,40176,Zip Code Area,Zip matches ZCTA,Webster,KY,45956,0
16799,ZCTA5 40177,40177,Zip Code Area,Zip matches ZCTA,West Point,KY,45444,0
16800,ZCTA5 40178,40178,Zip Code Area,Zip matches ZCTA,Westview,KY,85469,0
16801,ZCTA5 40202,40202,Zip Code Area,Zip matches ZCTA,Louisville,KY,34185,12061
16802,ZCTA5 40202,40202,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,34185,12061
16803,ZCTA5 40202,40202,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,34185,12061
16804,ZCTA5 40203,40203,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,33160,18590
16805,ZCTA5 40203,40203,Zip Code Area,Zip matches ZCTA,Louisville,KY,33160,18590
16806,ZCTA5 40204,40204,Zip Code Area,Zip matches ZCTA,Louisville,KY,81442,48145
16807,ZCTA5 40205,40205,Zip Code Area,Zip matches ZCTA,Louisville,KY,115030,49653
16808,ZCTA5 40205,40205,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,115030,49653
16809,ZCTA5 40205,40205,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,115030,49653
16810,ZCTA5 40206,40206,Zip Code Area,Zip matches ZCTA,Louisville,KY,83229,45336
16811,ZCTA5 40207,40207,Zip Code Area,Zip matches ZCTA,Louisville,KY,125621,51627
16812,ZCTA5 40207,40207,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,125621,51627
16813,ZCTA5 40208,40208,Zip Code Area,Zip matches ZCTA,Louisville,KY,45993,23545
16814,ZCTA5 40208,40208,Zip Code Area,Spatial join to ZCTA,Louisville,KY,45993,23545
16815,ZCTA5 40209,40209,Zip Code Area,Zip matches ZCTA,Louisville,KY,43299,0
16816,ZCTA5 40209,40209,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,43299,0
16817,ZCTA5 40210,40210,Zip Code Area,Zip matches ZCTA,Louisville,KY,24651,17639
16818,ZCTA5 40211,40211,Zip Code Area,Zip matches ZCTA,Louisville,KY,41329,15857
16819,ZCTA5 40211,40211,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,41329,15857
16820,ZCTA5 40212,40212,Zip Code Area,Zip matches ZCTA,Louisville,KY,31411,20169
16821,ZCTA5 40213,40213,Zip Code Area,Zip matches ZCTA,Louisville,KY,58423,34167
16822,ZCTA5 40213,40213,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,58423,34167
16823,ZCTA5 40213,40213,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,58423,34167
16824,ZCTA5 40213,40213,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,58423,34167
16825,ZCTA5 40213,40213,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,58423,34167
16826,ZCTA5 40214,40214,Zip Code Area,Zip matches ZCTA,Louisville,KY,62288,30570
16827,ZCTA5 40215,40215,Zip Code Area,Zip matches ZCTA,Louisville,KY,37811,28184
16828,ZCTA5 40216,40216,Zip Code Area,Zip matches ZCTA,Louisville,KY,55256,28517
16829,ZCTA5 40216,40216,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,55256,28517
16830,ZCTA5 40217,40217,Zip Code Area,Zip matches ZCTA,Louisville,KY,84446,49162
16831,ZCTA5 40218,40218,Zip Code Area,Zip matches ZCTA,Louisville,KY,60553,37389
16832,ZCTA5 40218,40218,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,60553,37389
16833,ZCTA5 40218,40218,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,60553,37389
16834,ZCTA5 40219,40219,Zip Code Area,Zip matches ZCTA,Louisville,KY,57594,32991
16835,ZCTA5 40219,40219,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,57594,32991
16836,ZCTA5 40220,40220,Zip Code Area,Zip matches ZCTA,Louisville,KY,82246,45228
16837,ZCTA5 40220,40220,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,82246,45228
16838,ZCTA5 40222,40222,Zip Code Area,Zip matches ZCTA,Louisville,KY,108268,48575
16839,ZCTA5 40222,40222,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,108268,48575
16840,ZCTA5 40223,40223,Zip Code Area,Zip matches ZCTA,Louisville,KY,108190,49926
16841,ZCTA5 40223,40223,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,108190,49926
16842,ZCTA5 40228,40228,Zip Code Area,Zip matches ZCTA,Louisville,KY,84330,37342
16843,ZCTA5 40229,40229,Post Office or large volume customer,Spatial join to ZCTA,Hillview,KY,74142,43705
16844,ZCTA5 40229,40229,Zip Code Area,Zip matches ZCTA,Louisville,KY,74142,43705
16845,ZCTA5 40231,40231,Post Office or large volume customer,Zip matches ZCTA,Louisville,KY,0,0
16846,ZCTA5 40231,40231,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,0,0
16847,ZCTA5 40231,40231,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,0,0
16848,ZCTA5 40231,40231,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,0,0
16849,ZCTA5 40231,40231,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,0,0
16850,ZCTA5 40231,40231,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,0,0
16851,ZCTA5 40231,40231,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,0,0
16852,ZCTA5 40241,40241,Zip Code Area,Zip matches ZCTA,Louisville,KY,105156,54710
16853,ZCTA5 40242,40242,Zip Code Area,Zip matches ZCTA,Louisville,KY,92316,57894
16854,ZCTA5 40243,40243,Zip Code Area,Zip matches ZCTA,Louisville,KY,95063,40721
16855,ZCTA5 40243,40243,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,95063,40721
16856,ZCTA5 40245,40245,Post Office or large volume customer,Spatial join to ZCTA,Eastwood,KY,132588,54417
16857,ZCTA5 40245,40245,Zip Code Area,Zip matches ZCTA,Louisville,KY,132588,54417
16858,ZCTA5 40258,40258,Zip Code Area,Zip matches ZCTA,Louisville,KY,65332,34557
16859,ZCTA5 40258,40258,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,65332,34557
16860,ZCTA5 40258,40258,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,65332,34557
16861,ZCTA5 40258,40258,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,65332,34557
16862,ZCTA5 40258,40258,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,65332,34557
16863,ZCTA5 40258,40258,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,65332,34557
16864,ZCTA5 40272,40272,Zip Code Area,Zip matches ZCTA,Louisville,KY,64084,37596
16865,ZCTA5 40280,40280,Post Office or large volume customer,Zip matches ZCTA,Louisville,KY,44081,0
16866,ZCTA5 40291,40291,Zip Code Area,Zip matches ZCTA,Louisville,KY,86671,44594
16867,ZCTA5 40299,40299,Post Office or large volume customer,Spatial join to ZCTA,Louisville,KY,90726,51331
16868,ZCTA5 40299,40299,Zip Code Area,Zip matches ZCTA,Louisville,KY,90726,51331
16869,ZCTA5 40310,40310,Post Office or large volume customer,Zip matches ZCTA,Burgin,KY,64223,23977
16870,ZCTA5 40311,40311,Zip Code Area,Zip matches ZCTA,Carlisle,KY,56508,17738
16871,ZCTA5 40312,40312,Zip Code Area,Zip matches ZCTA,Clay City,KY,60163,15229
16872,ZCTA5 40313,40313,Zip Code Area,Zip matches ZCTA,Clearfield,KY,43636,21471
16873,ZCTA5 40316,40316,Zip Code Area,Zip matches ZCTA,Denniston,KY,62679,14792
16874,ZCTA5 40322,40322,Zip Code Area,Zip matches ZCTA,Frenchburg,KY,64722,30800
16875,ZCTA5 40324,40324,Zip Code Area,Zip matches ZCTA,Georgetown,KY,85063,45714
16876,ZCTA5 40328,40328,Zip Code Area,Zip matches ZCTA,Gravel Switch,KY,55750,14896
16877,ZCTA5 40330,40330,Zip Code Area,Zip matches ZCTA,Harrodsburg,KY,65816,29156
16878,ZCTA5 40334,40334,Post Office or large volume customer,Zip matches ZCTA,Hope,KY,0,0
16879,ZCTA5 40336,40336,Zip Code Area,Zip matches ZCTA,Irvine,KY,44934,19559
16880,ZCTA5 40337,40337,Zip Code Area,Zip matches ZCTA,Jeffersonville,KY,57795,23250
16881,ZCTA5 40339,40339,Post Office or large volume customer,Zip matches ZCTA,Keene,KY,0,0
16882,ZCTA5 40342,40342,Zip Code Area,Zip matches ZCTA,Lawrenceburg,KY,67426,34196
16883,ZCTA5 40346,40346,Zip Code Area,Zip matches ZCTA,Means,KY,48934,10849
16884,ZCTA5 40347,40347,Zip Code Area,Zip matches ZCTA,Midway,KY,100625,39345
16885,ZCTA5 40348,40348,Post Office or large volume customer,Zip matches ZCTA,Millersburg,KY,42500,11250
16886,ZCTA5 40350,40350,Zip Code Area,Zip matches ZCTA,Moorefield,KY,0,0
16887,ZCTA5 40351,40351,Post Office or large volume customer,Spatial join to ZCTA,Elliottville,KY,64405,22571
16888,ZCTA5 40351,40351,Post Office or large volume customer,Spatial join to ZCTA,Farmers,KY,64405,22571
16889,ZCTA5 40351,40351,Zip Code Area,Zip matches ZCTA,Morehead,KY,64405,22571
16890,ZCTA5 40353,40353,Zip Code Area,Zip matches ZCTA,Mount Sterling,KY,62411,29089
16891,ZCTA5 40356,40356,Post Office or large volume customer,Spatial join to ZCTA,Nicholasville,KY,77193,38969
16892,ZCTA5 40356,40356,Zip Code Area,Zip matches ZCTA,Nicholasville,KY,77193,38969
16893,ZCTA5 40358,40358,Zip Code Area,Zip matches ZCTA,Olympia,KY,71731,30577
16894,ZCTA5 40359,40359,Zip Code Area,Spatial join to ZCTA,New Liberty,KY,66350,21844
16895,ZCTA5 40359,40359,Zip Code Area,Zip matches ZCTA,Owenton,KY,66350,21844
16896,ZCTA5 40360,40360,Zip Code Area,Zip matches ZCTA,Owingsville,KY,50316,30952
16897,ZCTA5 40360,40360,Post Office or large volume customer,Spatial join to ZCTA,Preston,KY,50316,30952
16898,ZCTA5 40361,40361,Post Office or large volume customer,Spatial join to ZCTA,North Middletown,KY,63770,30833
16899,ZCTA5 40361,40361,Zip Code Area,Zip matches ZCTA,Paris,KY,63770,30833
16900,ZCTA5 40361,40361,Post Office or large volume customer,Spatial join to ZCTA,Paris,KY,63770,30833
16901,ZCTA5 40363,40363,Post Office or large volume customer,Zip matches ZCTA,Perry Park,KY,0,0
16902,ZCTA5 40370,40370,Zip Code Area,Zip matches ZCTA,Sadieville,KY,75856,38750
16903,ZCTA5 40371,40371,Zip Code Area,Zip matches ZCTA,Salt Lick,KY,40375,18846
16904,ZCTA5 40372,40372,Zip Code Area,Zip matches ZCTA,Salvisa,KY,77779,46250
16905,ZCTA5 40374,40374,Zip Code Area,Zip matches ZCTA,Sharpsburg,KY,46200,19273
16906,ZCTA5 40376,40376,Zip Code Area,Zip matches ZCTA,Slade,KY,0,0
16907,ZCTA5 40379,40379,Zip Code Area,Zip matches ZCTA,Stamping Ground,KY,77727,31781
16908,ZCTA5 40380,40380,Zip Code Area,Zip matches ZCTA,Stanton,KY,61789,14028
16909,ZCTA5 40383,40383,Zip Code Area,Zip matches ZCTA,Versailles,KY,81093,34563
16910,ZCTA5 40383,40383,Post Office or large volume customer,Spatial join to ZCTA,Versailles,KY,81093,34563
16911,ZCTA5 40385,40385,Zip Code Area,Zip matches ZCTA,Waco,KY,62512,17037
16912,ZCTA5 40387,40387,Zip Code Area,Zip matches ZCTA,Wellington,KY,47381,28036
16913,ZCTA5 40390,40390,Zip Code Area,Zip matches ZCTA,Wilmore,KY,80371,40250
16914,ZCTA5 40391,40391,Zip Code Area,Zip matches ZCTA,Winchester,KY,69351,24989
16915,ZCTA5 40391,40391,Post Office or large volume customer,Spatial join to ZCTA,Winchester,KY,69351,24989
16916,ZCTA5 40402,40402,Zip Code Area,Zip matches ZCTA,Annville,KY,48964,21111
16917,ZCTA5 40403,40403,Zip Code Area,Zip matches ZCTA,Berea,KY,55871,31548
16918,ZCTA5 40403,40403,Post Office or large volume customer,Spatial join to ZCTA,Bighill,KY,55871,31548
16919,ZCTA5 40404,40404,Zip Code Area,Zip matches ZCTA,Berea,KY,0,0
16920,ZCTA5 40409,40409,Zip Code Area,Zip matches ZCTA,Brodhead,KY,63750,13911
16921,ZCTA5 40419,40419,Zip Code Area,Zip matches ZCTA,Crab Orchard,KY,47769,16818
16922,ZCTA5 40422,40422,Zip Code Area,Zip matches ZCTA,Danville,KY,63806,24459
16923,ZCTA5 40422,40422,Post Office or large volume customer,Spatial join to ZCTA,Danville,KY,63806,24459
16924,ZCTA5 40434,40434,Post Office or large volume customer,Zip matches ZCTA,Gray Hawk,KY,0,0
16925,ZCTA5 40437,40437,Zip Code Area,Zip matches ZCTA,Hustonville,KY,50191,0
16926,ZCTA5 40440,40440,Zip Code Area,Zip matches ZCTA,Junction City,KY,59604,18571
16927,ZCTA5 40442,40442,Zip Code Area,Zip matches ZCTA,Kings Mountain,KY,92738,0
16928,ZCTA5 40444,40444,Post Office or large volume customer,Spatial join to ZCTA,Bryantsville,KY,66026,27780
16929,ZCTA5 40444,40444,Zip Code Area,Zip matches ZCTA,Lancaster,KY,66026,27780
16930,ZCTA5 40445,40445,Zip Code Area,Zip matches ZCTA,Livingston,KY,37188,10250
16931,ZCTA5 40447,40447,Zip Code Area,Zip matches ZCTA,Mc Kee,KY,32674,16771
16932,ZCTA5 40447,40447,Post Office or large volume customer,Spatial join to ZCTA,Waneta,KY,32674,16771
16933,ZCTA5 40448,40448,Post Office or large volume customer,Zip matches ZCTA,Mc Kinney,KY,0,0
16934,ZCTA5 40456,40456,Zip Code Area,Zip matches ZCTA,Mount Vernon,KY,53949,18766
16935,ZCTA5 40456,40456,Post Office or large volume customer,Spatial join to ZCTA,Renfro Valley,KY,53949,18766
16936,ZCTA5 40456,40456,Post Office or large volume customer,Spatial join to ZCTA,Wildie,KY,53949,18766
16937,ZCTA5 40460,40460,Zip Code Area,Zip matches ZCTA,Orlando,KY,55818,21543
16938,ZCTA5 40461,40461,Zip Code Area,Zip matches ZCTA,Paint Lick,KY,70442,41641
16939,ZCTA5 40464,40464,Post Office or large volume customer,Spatial join to ZCTA,Mitchellsburg,KY,65536,27143
16940,ZCTA5 40464,40464,Zip Code Area,Zip matches ZCTA,Parksville,KY,65536,27143
16941,ZCTA5 40468,40468,Zip Code Area,Zip matches ZCTA,Perryville,KY,55000,25875
16942,ZCTA5 40472,40472,Zip Code Area,Zip matches ZCTA,Ravenna,KY,40948,14559
16943,ZCTA5 40475,40475,Zip Code Area,Zip matches ZCTA,Richmond,KY,71924,28095
16944,ZCTA5 40475,40475,Post Office or large volume customer,Spatial join to ZCTA,Richmond,KY,71924,28095
16945,ZCTA5 40481,40481,Zip Code Area,Zip matches ZCTA,Sandgap,KY,0,0
16946,ZCTA5 40484,40484,Zip Code Area,Zip matches ZCTA,Stanford,KY,53971,25940
16947,ZCTA5 40486,40486,Zip Code Area,Zip matches ZCTA,Tyner,KY,56590,0
16948,ZCTA5 40489,40489,Zip Code Area,Zip matches ZCTA,Waynesburg,KY,49554,34306
16949,ZCTA5 40502,40502,Zip Code Area,Zip matches ZCTA,Lexington,KY,128802,41295
16950,ZCTA5 40502,40502,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,128802,41295
16951,ZCTA5 40503,40503,Zip Code Area,Zip matches ZCTA,Lexington,KY,87539,40160
16952,ZCTA5 40504,40504,Zip Code Area,Zip matches ZCTA,Lexington,KY,48402,30337
16953,ZCTA5 40504,40504,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,48402,30337
16954,ZCTA5 40504,40504,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,48402,30337
16955,ZCTA5 40505,40505,Zip Code Area,Zip matches ZCTA,Lexington,KY,52829,29635
16956,ZCTA5 40505,40505,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,52829,29635
16957,ZCTA5 40506,40506,Zip Code Area,Zip matches ZCTA,Lexington,KY,0,0
16958,ZCTA5 40507,40507,Zip Code Area,Zip matches ZCTA,Lexington,KY,127212,19418
16959,ZCTA5 40508,40508,Zip Code Area,Zip matches ZCTA,Lexington,KY,43294,21088
16960,ZCTA5 40508,40508,Zip Code Area,Spatial join to ZCTA,Lexington,KY,43294,21088
16961,ZCTA5 40508,40508,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,43294,21088
16962,ZCTA5 40508,40508,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,43294,21088
16963,ZCTA5 40508,40508,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,43294,21088
16964,ZCTA5 40509,40509,Zip Code Area,Zip matches ZCTA,Lexington,KY,99903,47960
16965,ZCTA5 40510,40510,Zip Code Area,Zip matches ZCTA,Lexington,KY,114688,131940
16966,ZCTA5 40511,40511,Zip Code Area,Zip matches ZCTA,Lexington,KY,76233,50041
16967,ZCTA5 40511,40511,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,76233,50041
16968,ZCTA5 40511,40511,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,76233,50041
16969,ZCTA5 40511,40511,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,76233,50041
16970,ZCTA5 40511,40511,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,76233,50041
16971,ZCTA5 40511,40511,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,76233,50041
16972,ZCTA5 40511,40511,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,76233,50041
16973,ZCTA5 40511,40511,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,76233,50041
16974,ZCTA5 40511,40511,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,76233,50041
16975,ZCTA5 40511,40511,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,76233,50041
16976,ZCTA5 40511,40511,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,76233,50041
16977,ZCTA5 40511,40511,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,76233,50041
16978,ZCTA5 40511,40511,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,76233,50041
16979,ZCTA5 40511,40511,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,76233,50041
16980,ZCTA5 40513,40513,Zip Code Area,Zip matches ZCTA,Lexington,KY,132232,50000
16981,ZCTA5 40513,40513,Post Office or large volume customer,Spatial join to ZCTA,Lexington,KY,132232,50000
16982,ZCTA5 40514,40514,Zip Code Area,Zip matches ZCTA,Lexington,KY,99121,52123
16983,ZCTA5 40515,40515,Zip Code Area,Zip matches ZCTA,Lexington,KY,98349,43171
